housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,x,y
20.0,1431.0,416.0,570.0,225.0,1.4821,143300.0,4,120653.74705523644,-159921.21666004462
20.0,2749.0,575.0,1195.0,491.0,3.0391,139700.0,4,102095.89071654336,-177943.67702655448
10.0,2271.0,398.0,986.0,358.0,4.0703,147100.0,4,95042.59502330466,-188031.98405510327
33.0,560.0,90.0,310.0,113.0,2.5417,118800.0,4,66103.54985423175,-156072.84965077322
35.0,1675.0,373.0,1131.0,316.0,1.6722,59100.0,4,67035.20948732684,-161623.55142158363
33.0,1470.0,330.0,1222.0,301.0,1.8163,57400.0,4,64372.54396416415,-163869.6857624203
18.0,2581.0,628.0,2732.0,592.0,1.8429,58300.0,4,63484.450145603434,-163870.48386306176
21.0,2467.0,520.0,1721.0,515.0,2.5521,65600.0,4,63467.99936547313,-162761.94790676935
27.0,1546.0,415.0,1704.0,395.0,1.1728,41700.0,4,50109.825120579306,-170625.58390477207
26.0,337.0,69.0,277.0,73.0,2.3438,100000.0,4,56382.78141405259,-171701.83343144367
38.0,402.0,86.0,311.0,87.0,3.1719,106300.0,4,49212.93689386303,-170635.22467705375
22.0,1389.0,290.0,1185.0,271.0,2.0857,49200.0,4,46552.177304531564,-175099.56484877644
39.0,3027.0,608.0,2199.0,592.0,2.6445,62000.0,4,58133.72623934807,-166130.04295919975
32.0,3451.0,625.0,1968.0,574.0,2.9554,110300.0,4,46514.381046346694,-168426.2685394995
27.0,1621.0,323.0,882.0,324.0,2.75,93500.0,4,50954.644356585275,-162843.15171400039
28.0,2112.0,363.0,1011.0,335.0,4.2222,108900.0,4,46493.72354449383,-163987.1952152392
19.0,3000.0,628.0,2202.0,590.0,2.5141,67400.0,4,53638.39054003256,-162832.14133075764
30.0,1669.0,314.0,837.0,325.0,3.3869,80400.0,4,54529.64385520877,-162822.26160579827
14.0,3965.0,804.0,1945.0,733.0,2.6906,95300.0,4,55419.876334535285,-161700.77813517256
31.0,2342.0,439.0,1411.0,465.0,3.017,72000.0,4,55425.27184808075,-162820.58923250763
25.0,1180.0,222.0,611.0,212.0,2.0729,84700.0,4,55423.32688796414,-161701.84396945825
33.0,2465.0,536.0,2030.0,522.0,1.5223,51800.0,4,55431.09330836952,-163929.28649577964
34.0,1590.0,422.0,1272.0,407.0,1.8068,59000.0,4,54543.21827627602,-163931.52077666018
30.0,1408.0,326.0,1184.0,324.0,1.7165,59100.0,4,54537.194232571055,-163931.1408723672
28.0,2201.0,429.0,1524.0,412.0,2.75,65000.0,4,53654.19759339344,-165050.1585448049
19.0,1402.0,324.0,1327.0,316.0,2.25,53200.0,4,64391.19300077282,-166092.52166219195
33.0,1509.0,352.0,1734.0,336.0,1.625,50300.0,4,63492.3375971857,-164987.7816485907
39.0,858.0,228.0,1222.0,224.0,1.5714,43000.0,4,63498.242706015146,-166097.13942170748
35.0,1689.0,371.0,1475.0,329.0,2.5719,74300.0,4,66201.0218346213,-168294.12084329175
24.0,1039.0,190.0,643.0,193.0,2.6711,71300.0,4,80580.65221143796,-175957.0854021539
26.0,1775.0,416.0,1217.0,383.0,1.8801,57600.0,4,80597.49266529891,-177067.9780493062
15.0,1517.0,361.0,1275.0,343.0,1.5875,55800.0,4,81489.7702037649,-177056.01822740678
17.0,877.0,219.0,966.0,218.0,2.0,52500.0,4,81486.54433018672,-177055.94025132153
31.0,1533.0,361.0,1518.0,386.0,1.5608,51700.0,4,80617.90938346577,-179281.57365757227
23.0,1885.0,363.0,1056.0,338.0,3.2159,92800.0,4,80615.46332421007,-179288.72188422363
36.0,1508.0,323.0,1283.0,312.0,2.1205,60000.0,4,68927.71409743946,-173831.8648751648
39.0,1730.0,310.0,899.0,309.0,2.6648,129200.0,4,73446.22883339938,-179353.54094320023
17.0,2076.0,350.0,998.0,340.0,4.3281,145700.0,4,65399.31442613576,-180524.32549867732
39.0,1660.0,349.0,1061.0,306.0,1.4812,53500.0,4,68983.42189720714,-180502.44570755167
31.0,1465.0,303.0,1013.0,297.0,2.0363,53500.0,4,70768.49539022331,-180486.18713589665
18.0,2158.0,413.0,1461.0,395.0,2.0216,58000.0,4,70781.3784122679,-181596.1629832685
18.0,1115.0,193.0,1742.0,176.0,2.7969,123800.0,4,58211.71620788387,-177241.55705222022
32.0,2293.0,466.0,1538.0,468.0,1.9342,68600.0,4,61814.60855951986,-180559.41821561474
22.0,1824.0,333.0,1076.0,282.0,2.3365,69600.0,4,49296.621044419604,-185080.45437291265
20.0,1743.0,340.0,1390.0,336.0,2.2222,52900.0,4,52883.901296397446,-185064.96161164576
20.0,1469.0,303.0,1031.0,259.0,1.6645,48000.0,4,51982.27814408193,-185070.49436358456
15.0,1740.0,319.0,1332.0,308.0,2.5743,60200.0,4,63639.05861062817,-184988.51094974065
10.0,1832.0,455.0,1664.0,429.0,2.0227,53300.0,4,63645.49740151188,-186096.7629521601
24.0,1855.0,416.0,1520.0,410.0,2.3304,64900.0,4,62743.796240083495,-184989.66172457812
27.0,1515.0,358.0,1178.0,309.0,1.4432,48100.0,4,62746.39345910663,-186103.29903631285
14.0,2985.0,607.0,2250.0,607.0,2.1602,65200.0,4,61857.378943876305,-186113.02494464582
18.0,2060.0,383.0,1348.0,397.0,3.4312,68400.0,4,60937.73055273317,-183891.20890844427
20.0,1132.0,177.0,518.0,178.0,5.3767,231300.0,4,56467.5142536656,-185039.59359074896
20.0,1896.0,266.0,674.0,277.0,9.0376,239100.0,4,60962.835643844766,-187229.52587787295
18.0,2603.0,478.0,1158.0,423.0,4.5938,150500.0,4,60969.90078630887,-187224.64669326646
5.0,4505.0,834.0,1917.0,775.0,4.0144,126600.0,4,59163.31480290738,-186134.29166152934
17.0,2250.0,430.0,1218.0,468.0,4.1812,93700.0,4,59175.4232657836,-187242.61589788133
14.0,1195.0,220.0,568.0,229.0,3.1486,105600.0,4,58278.219330268286,-187251.28410935495
11.0,3221.0,617.0,1351.0,565.0,2.9844,132000.0,4,57375.37015719035,-187254.43948942004
28.0,1440.0,431.0,2178.0,440.0,1.2634,50600.0,4,63645.12655953592,-186099.08142038574
35.0,1235.0,369.0,1246.0,341.0,1.474,71000.0,4,63644.339281806126,-186094.06090628123
45.0,3723.0,831.0,2256.0,770.0,1.8299,63100.0,4,62749.543490277836,-186100.97453527618
32.0,1893.0,453.0,1744.0,425.0,1.4729,54100.0,4,61854.15700676037,-186105.6237600986
19.0,792.0,232.0,641.0,222.0,0.7445,112500.0,4,63654.354752716565,-187208.07112849038
46.0,1636.0,338.0,772.0,332.0,2.425,84900.0,4,61861.16226055925,-187222.3170802039
16.0,3245.0,469.0,1471.0,450.0,5.8673,154800.0,4,67215.73911027011,-183850.39722230425
7.0,3433.0,626.0,1793.0,626.0,3.5296,83700.0,4,65436.8749836036,-186085.63201594772
7.0,3598.0,701.0,2080.0,678.0,3.1111,72400.0,4,64533.22731079268,-184978.37169245956
10.0,1051.0,297.0,927.0,274.0,0.78,55500.0,4,64548.99522826149,-187202.45989703387
26.0,2057.0,472.0,1453.0,439.0,2.4113,58600.0,4,65438.26037051359,-186081.39040779741
9.0,3289.0,621.0,1866.0,631.0,3.1599,95000.0,4,68141.85484081566,-187174.78548357077
33.0,2199.0,403.0,1245.0,394.0,2.73,96900.0,4,72611.76000888529,-186029.97320895502
21.0,3146.0,595.0,1580.0,513.0,2.7857,92700.0,4,81559.81471583097,-184830.72739775665
18.0,1666.0,294.0,859.0,301.0,2.6065,93800.0,4,79834.89265940609,-191512.7098372262
33.0,3379.0,612.0,1565.0,618.0,2.7321,76500.0,4,78029.54978087834,-190423.4116214579
29.0,1638.0,323.0,942.0,322.0,2.1731,66200.0,4,78935.29683468823,-191526.5884983032
18.0,2377.0,414.0,1359.0,424.0,4.4,79300.0,4,75360.06230575262,-192674.11054548295
7.0,2946.0,664.0,1608.0,622.0,1.6829,80200.0,4,75329.40710466981,-189340.38246405544
32.0,2084.0,482.0,1410.0,420.0,1.5321,48300.0,4,77140.23411915616,-191539.28770971438
36.0,788.0,181.0,405.0,180.0,1.47,61900.0,4,77146.92969651309,-191537.1160768238
19.0,1427.0,311.0,1026.0,293.0,2.625,57000.0,4,71747.78823893603,-190480.1957115978
32.0,1355.0,363.0,1427.0,384.0,1.3444,45600.0,4,71751.58565382687,-190478.64082583925
23.0,951.0,235.0,806.0,222.0,1.7734,41400.0,4,70850.7959699151,-190484.1246114499
18.0,1433.0,265.0,1092.0,276.0,1.9135,49400.0,4,70856.1735903115,-190486.3820529473
17.0,2079.0,459.0,2022.0,462.0,1.5464,54100.0,4,69952.40861748494,-189386.4754265542
23.0,1494.0,275.0,678.0,235.0,2.6875,69100.0,4,67290.7691603003,-193848.0160925947
22.0,2295.0,508.0,1654.0,478.0,1.684,65900.0,4,71771.42871737372,-192695.78587525012
27.0,1513.0,374.0,839.0,350.0,1.2012,64600.0,4,63666.71205680278,-188325.50045128632
35.0,1898.0,481.0,1123.0,433.0,1.1419,62900.0,4,63660.510312135404,-188323.10799282463
29.0,2274.0,514.0,1234.0,521.0,1.9138,66900.0,4,64562.75349674884,-188308.5412988444
33.0,2107.0,451.0,1364.0,442.0,2.2024,67200.0,4,63666.58432755167,-188321.5200308403
16.0,2812.0,514.0,1620.0,523.0,3.7404,89200.0,4,64558.04835084817,-188308.92797765136
6.0,2881.0,518.0,1432.0,504.0,4.0806,110200.0,4,65454.57945626241,-188305.32446965482
9.0,3631.0,635.0,1881.0,628.0,4.7723,113100.0,4,65456.899009775254,-188307.2783238329
32.0,1821.0,345.0,812.0,299.0,2.75,72200.0,4,67254.28395300261,-188290.85837945621
18.0,3578.0,720.0,1540.0,640.0,2.425,84600.0,4,66370.5953998439,-190523.92874084786
44.0,2060.0,414.0,819.0,355.0,2.8795,77000.0,4,62759.08972228919,-187218.1260383036
23.0,3521.0,615.0,1712.0,636.0,3.3875,92500.0,4,62764.027142927225,-188324.50691649783
44.0,2032.0,308.0,791.0,336.0,4.0298,109000.0,4,61873.177206614666,-188337.84958025254
23.0,2945.0,592.0,1419.0,532.0,2.5733,88800.0,4,61869.552543551836,-188329.43489577435
14.0,2382.0,377.0,1278.0,386.0,5.1896,101900.0,4,63675.91683001452,-189435.16077367216
34.0,1439.0,253.0,607.0,223.0,3.0972,82800.0,4,63674.33227471008,-189429.4235023153
16.0,2234.0,357.0,1150.0,361.0,4.2778,97300.0,4,62774.79531365284,-189442.91262824042
18.0,3860.0,760.0,1643.0,664.0,2.0714,92600.0,4,61881.376281342906,-189448.58092455473
20.0,1256.0,209.0,566.0,195.0,4.0221,86300.0,4,61884.95809478574,-190559.42697383696
14.0,3023.0,469.0,1523.0,492.0,5.3602,118600.0,4,62785.64176293092,-190545.0709566949
20.0,1157.0,179.0,572.0,191.0,5.3495,177300.0,4,63676.87527870435,-190546.80878981669
16.0,3331.0,839.0,1955.0,763.0,1.6148,86600.0,4,60074.528320256926,-188344.50018898584
14.0,1204.0,227.0,633.0,247.0,3.925,83800.0,4,59180.81483668216,-188357.33238704596
10.0,3817.0,719.0,1686.0,714.0,3.8235,94600.0,4,58285.83053851636,-188361.5449827304
6.0,3266.0,604.0,1769.0,580.0,3.1574,89200.0,4,59179.94836713345,-188353.6308525158
20.0,2025.0,328.0,1039.0,346.0,3.5313,82800.0,4,60074.117979039474,-188345.5695629646
35.0,2316.0,387.0,849.0,378.0,4.3816,88600.0,4,60977.211412464225,-188338.95687875524
23.0,3137.0,628.0,1446.0,548.0,2.5,85500.0,4,60076.1367563352,-188343.61190487584
19.0,2778.0,431.0,1092.0,451.0,5.2561,121300.0,4,60074.81511751728,-188349.36634235643
29.0,2409.0,436.0,1142.0,440.0,3.6895,87700.0,4,60977.012006223704,-188335.99904730543
21.0,2309.0,424.0,1047.0,453.0,2.9886,87500.0,4,60981.42811201953,-189446.41893307818
17.0,2401.0,409.0,1100.0,409.0,4.0577,107300.0,4,60082.402433414536,-189455.5490983366
15.0,1472.0,228.0,892.0,257.0,5.3909,113000.0,4,60080.44502161861,-189452.21419998864
15.0,2864.0,571.0,1480.0,475.0,2.9698,93400.0,4,60990.90067345756,-190560.90372675378
14.0,1635.0,422.0,870.0,399.0,2.7,88900.0,4,59186.3704079874,-189463.19894536585
13.0,2394.0,458.0,1177.0,389.0,2.6875,74400.0,4,59194.56016461321,-190571.2485291371
12.0,2172.0,352.0,1013.0,354.0,4.9464,115600.0,4,60090.9954264551,-190569.77512009908
14.0,1932.0,330.0,997.0,291.0,3.6875,93200.0,4,55604.6959654076,-190595.80636957195
16.0,2624.0,527.0,1077.0,520.0,2.125,104200.0,4,60108.17310981237,-192794.82651171694
14.0,1680.0,343.0,931.0,350.0,2.7336,89200.0,4,60988.89370011567,-190557.86122019868
23.0,1895.0,340.0,749.0,313.0,2.2333,120100.0,4,63693.39937089694,-192759.94704917958
32.0,1702.0,348.0,1016.0,350.0,2.5,73600.0,4,48462.03515822949,-196195.2974954527
25.0,1696.0,279.0,909.0,291.0,2.3,132800.0,4,53850.12305010588,-196168.6487331069
10.0,2445.0,526.0,1262.0,476.0,1.9355,68300.0,4,57464.041975525884,-199471.41262733424
19.0,1673.0,318.0,1298.0,343.0,2.706,64800.0,4,56565.517852736935,-199480.05678162212
18.0,1082.0,202.0,793.0,213.0,2.4032,60000.0,4,57473.633040197295,-200590.2080298625
32.0,1290.0,304.0,852.0,309.0,1.4429,54600.0,4,58361.79629535943,-199468.18398076575
26.0,2481.0,586.0,1445.0,498.0,1.6378,60300.0,4,58369.1967421946,-200587.07958258782
25.0,1170.0,259.0,804.0,257.0,1.3889,50200.0,4,57469.41095711985,-200584.56540066516
35.0,2228.0,476.0,1567.0,449.0,1.4455,54100.0,4,56571.890043303814,-200589.14205356408
12.0,4965.0,872.0,2191.0,804.0,3.5611,90200.0,4,59246.5613249952,-198354.5880598491
29.0,2051.0,351.0,915.0,343.0,3.1944,106800.0,4,58356.77692580028,-199475.5432107197
38.0,2708.0,460.0,1260.0,455.0,3.0905,78200.0,4,59257.12404226097,-199463.6915871706
29.0,1735.0,323.0,805.0,293.0,3.5039,89900.0,4,60154.72084069621,-199453.768591071
38.0,3115.0,622.0,1238.0,606.0,2.6083,67000.0,4,60164.70934493906,-200569.99842519546
30.0,749.0,214.0,537.0,199.0,0.8229,68400.0,4,59267.615700852984,-200578.70567227853
9.0,3748.0,644.0,1955.0,620.0,4.2011,108100.0,4,60153.84131180769,-199454.8448734982
5.0,2319.0,438.0,1283.0,423.0,3.6343,95400.0,4,61049.355764514024,-199451.8016237975
29.0,1220.0,232.0,619.0,246.0,3.3125,78300.0,4,61058.708060190285,-200564.45456595626
24.0,2015.0,355.0,1031.0,351.0,3.4306,139200.0,4,67325.21572371483,-198296.37344627175
23.0,3180.0,547.0,1829.0,498.0,2.6098,66000.0,4,65575.26054125557,-203858.27396570053
24.0,1248.0,226.0,641.0,200.0,2.4722,129200.0,4,63832.17458818597,-210540.46064645285
22.0,2935.0,523.0,1927.0,530.0,2.5875,70400.0,4,77207.52086956678,-198207.09174366854
21.0,2645.0,464.0,1245.0,407.0,2.9145,114200.0,4,79037.73054666286,-202639.93793847365
28.0,1606.0,320.0,1158.0,317.0,3.0324,55600.0,4,82598.5483160828,-199274.8528337907
20.0,1911.0,389.0,1241.0,348.0,2.5156,59300.0,4,82611.82558537993,-200383.52680115914
34.0,1715.0,290.0,780.0,297.0,3.4306,74300.0,4,81699.65510145198,-199282.76079767523
43.0,1335.0,280.0,943.0,288.0,1.9861,47700.0,4,81714.93687885668,-200386.6737169698
38.0,1901.0,453.0,1613.0,400.0,1.8828,44600.0,4,81711.84654204306,-200385.8334536925
38.0,727.0,173.0,559.0,176.0,2.4653,49500.0,4,80817.27714845868,-200395.7856188803
10.0,1972.0,455.0,1469.0,442.0,1.5407,58400.0,4,79914.77163343695,-200401.72678393172
22.0,1033.0,232.0,442.0,136.0,2.6447,137500.0,4,113113.09660890224,-197807.49951781426
30.0,2685.0,546.0,951.0,523.0,2.6184,113900.0,4,96106.73148670598,-202457.06959770992
43.0,1281.0,287.0,534.0,231.0,2.8906,65700.0,4,106064.80668748583,-209015.60444184998
11.0,4103.0,882.0,356.0,171.0,2.1029,99100.0,4,131255.64553663606,-209772.77137470525
10.0,443.0,111.0,48.0,21.0,3.125,71300.0,4,146403.1226809957,-201742.39089054242
20.0,4642.0,1300.0,658.0,247.0,2.3937,82100.0,4,117326.51908108867,-243309.17219154816
38.0,298.0,55.0,161.0,47.0,4.125,71300.0,4,102781.9104977882,-234609.78581140144
14.0,3263.0,651.0,1910.0,594.0,2.8603,128900.0,4,114337.18012752444,-222238.38377909968
30.0,1677.0,358.0,1159.0,365.0,2.4554,61200.0,4,82623.88536018545,-201487.18933382118
17.0,1564.0,396.0,713.0,362.0,1.6186,77100.0,4,80832.4838227538,-202619.81130946148
22.0,3065.0,726.0,2165.0,738.0,1.4792,54400.0,4,59261.03433691756,-200570.64877032582
12.0,1632.0,378.0,1303.0,315.0,2.0333,54400.0,4,59271.24629060307,-201687.73509548884
27.0,418.0,163.0,332.0,141.0,1.0714,63800.0,4,60178.044217677205,-202797.39769329876
23.0,1837.0,332.0,1064.0,335.0,3.1453,74500.0,4,61969.26042146705,-201666.49281486403
25.0,2360.0,460.0,1424.0,436.0,2.3152,63100.0,4,61062.59578715087,-200562.27745531918
25.0,1427.0,246.0,772.0,221.0,2.2262,64500.0,4,61071.43031897237,-201674.73375101015
15.0,1562.0,275.0,961.0,287.0,3.4231,83300.0,4,61066.809349367206,-201671.53050669702
11.0,1281.0,291.0,861.0,313.0,1.0962,72300.0,4,61081.23876774779,-202790.57198465522
11.0,3136.0,620.0,2013.0,583.0,3.335,69700.0,4,61072.99952957767,-202782.75304163527
31.0,1783.0,382.0,1266.0,358.0,2.2264,50800.0,4,58371.49330279808,-201693.1947549726
29.0,1938.0,404.0,1487.0,414.0,1.7462,51100.0,4,58376.076848244185,-201688.84078408265
33.0,1955.0,398.0,1412.0,397.0,2.25,51500.0,4,57473.36679264573,-201702.97019514907
24.0,1306.0,266.0,889.0,276.0,2.4922,66100.0,4,56581.750278043895,-202820.85604472458
6.0,958.0,226.0,734.0,230.0,1.0349,67800.0,4,58386.654329070734,-202803.04362215102
27.0,2119.0,373.0,1268.0,345.0,2.8152,106900.0,4,49419.34192934412,-206194.4016934503
21.0,2751.0,602.0,1496.0,489.0,2.3882,49200.0,4,58403.569693299374,-206142.67586148018
18.0,408.0,82.0,253.0,75.0,2.0313,112500.0,4,49465.78401807011,-213973.33978131134
20.0,2236.0,434.0,1405.0,412.0,1.8827,48700.0,4,62081.806470109725,-217218.0901532299
39.0,915.0,199.0,580.0,175.0,1.8894,112500.0,4,53995.582007479825,-219504.03652786324
29.0,1016.0,174.0,481.0,140.0,2.2917,112500.0,4,65686.93508297636,-218306.77580570197
30.0,1471.0,373.0,1418.0,357.0,1.7432,42500.0,4,71037.93438284047,-212709.59245781507
29.0,1815.0,376.0,1421.0,339.0,1.9091,71300.0,4,72874.35416018328,-217136.96161410073
41.0,759.0,140.0,408.0,129.0,3.9,85900.0,4,72801.65709531392,-208247.8121538693
28.0,1673.0,385.0,1434.0,371.0,2.0586,40900.0,4,78203.20024282332,-209309.8752118526
21.0,2271.0,376.0,1145.0,372.0,3.1528,113700.0,4,82693.35565308695,-209272.64883056283
24.0,2259.0,408.0,1169.0,395.0,1.7106,95500.0,4,87188.98247559108,-209224.38132527983
20.0,1282.0,273.0,852.0,247.0,1.6354,49000.0,4,84472.74108326503,-207031.1421029186
25.0,2402.0,478.0,1527.0,461.0,2.3194,52900.0,4,84471.68993151342,-207034.84503113478
32.0,1838.0,441.0,1628.0,425.0,1.6452,41500.0,4,77371.66747020253,-217102.53138402477
27.0,1575.0,321.0,1063.0,317.0,2.1477,53900.0,4,79189.01139958305,-218189.58958665375
26.0,1748.0,346.0,891.0,303.0,1.9439,62100.0,4,82814.40601938142,-221494.25773101347
17.0,3915.0,742.0,1768.0,688.0,2.375,79800.0,4,89119.72459508292,-221431.75542879663
28.0,1148.0,233.0,521.0,212.0,2.9208,98500.0,4,97191.00278824096,-219119.90675953683
25.0,1880.0,339.0,1003.0,315.0,2.7298,103400.0,4,82744.19487613649,-213714.36932819802
21.0,1344.0,249.0,868.0,221.0,2.5893,63600.0,4,84524.05473671672,-212581.245705029
11.0,2572.0,454.0,1402.0,415.0,3.6786,72900.0,4,84539.19406794525,-213698.03191969404
15.0,2288.0,401.0,1238.0,429.0,3.0278,77400.0,4,86340.50508819871,-213679.87426975556
9.0,3297.0,568.0,1749.0,568.0,4.0217,99200.0,4,85439.22050833245,-213683.09785445454
17.0,2623.0,659.0,1912.0,618.0,1.5893,52000.0,4,86361.94481896196,-215904.5725264377
19.0,2554.0,443.0,1301.0,419.0,4.1856,72100.0,4,84553.7601015353,-214805.86811401462
5.0,2693.0,508.0,1785.0,491.0,3.0,71000.0,4,83651.50291134074,-214820.54917449644
11.0,2265.0,382.0,1285.0,387.0,3.2042,76200.0,4,83660.47020697028,-215927.65287032118
20.0,2683.0,553.0,1497.0,548.0,1.7031,64600.0,4,84562.69152436733,-215919.03020097595
21.0,2472.0,523.0,1238.0,504.0,1.7756,62900.0,4,85465.43394629958,-215913.70001252322
23.0,2344.0,407.0,1184.0,406.0,3.1625,70600.0,4,85476.78222279322,-217018.02927651908
15.0,2234.0,415.0,1254.0,420.0,3.0234,88600.0,4,88134.7959966995,-213661.0317375292
31.0,1620.0,366.0,1154.0,348.0,1.8857,55500.0,4,89044.40019620403,-214767.77559832344
19.0,2736.0,549.0,1432.0,503.0,2.6944,67700.0,4,87244.81573182084,-214782.32001391193
19.0,2471.0,431.0,1040.0,426.0,3.25,80600.0,4,87250.45789047664,-214780.26227319753
26.0,2185.0,435.0,1108.0,419.0,2.2277,78000.0,4,86363.32317080535,-215906.29366663005
26.0,3210.0,646.0,1908.0,642.0,2.4167,77600.0,4,87258.14972443794,-215895.09181586932
29.0,2610.0,597.0,1659.0,571.0,1.5911,60800.0,4,88159.76648017009,-215885.43943913933
39.0,1173.0,269.0,702.0,232.0,1.6146,53100.0,4,88160.15016928609,-215883.73962596105
44.0,2450.0,575.0,1330.0,508.0,1.6103,50900.0,4,89061.1916094562,-215868.32204613648
19.0,2988.0,681.0,1654.0,576.0,2.3792,90000.0,4,96214.55896431144,-212463.78386145923
33.0,2043.0,443.0,1497.0,417.0,2.343,47400.0,4,91774.25689956533,-216958.12401386816
24.0,3208.0,691.0,1986.0,662.0,1.5506,52300.0,4,89978.32669808989,-218081.93135600304
26.0,1289.0,262.0,1100.0,244.0,1.975,51400.0,4,92672.543187747,-216941.21617292846
21.0,983.0,165.0,672.0,169.0,2.975,63900.0,4,90857.56083354939,-215849.48562874785
19.0,2153.0,458.0,1317.0,386.0,1.7564,42600.0,4,90873.83842358073,-216964.90133609623
41.0,937.0,158.0,396.0,142.0,4.0833,81300.0,4,89971.40711173131,-216970.67325343657
20.0,1042.0,183.0,509.0,175.0,2.9815,73000.0,4,89955.57429753077,-215866.84785366477
36.0,1925.0,443.0,1405.0,422.0,2.162,51900.0,4,87270.07244548052,-216998.7856474626
41.0,2279.0,538.0,1908.0,511.0,1.3952,43100.0,4,88168.30865375961,-216999.39967450267
27.0,1127.0,294.0,839.0,276.0,1.3807,53100.0,4,89080.01322908545,-218093.11678061634
22.0,2078.0,431.0,1336.0,456.0,2.2202,65200.0,4,88187.34167063278,-218107.19184530387
21.0,554.0,121.0,426.0,122.0,2.3516,47500.0,4,52246.120676763254,-227291.47292937525
26.0,1460.0,316.0,880.0,286.0,1.3676,47800.0,4,62136.41226394638,-225004.74095954
20.0,2911.0,597.0,1746.0,588.0,1.7372,51000.0,4,64841.08879638396,-224976.620886649
25.0,2014.0,402.0,1160.0,362.0,1.881,52500.0,4,72968.26562301556,-228249.08121672878
22.0,1750.0,374.0,1113.0,338.0,1.505,42700.0,4,48711.597755131384,-239530.62644859962
20.0,1934.0,377.0,1341.0,336.0,2.1434,62600.0,4,63136.66875273178,-238330.3712424552
37.0,736.0,166.0,564.0,138.0,2.4167,58300.0,4,79390.66019237119,-240412.36959427828
19.0,1809.0,477.0,2051.0,416.0,1.8144,49800.0,4,81258.69267194405,-247060.72641351447
18.0,1855.0,424.0,1839.0,392.0,1.7572,53300.0,4,65820.3341545572,-236084.62715364946
32.0,1393.0,343.0,1282.0,336.0,1.5069,43700.0,4,65830.44578483302,-237196.4878070075
12.0,972.0,269.0,1134.0,286.0,1.63,49500.0,4,65843.75590176304,-238305.2334490302
24.0,1590.0,390.0,1686.0,372.0,1.6469,47600.0,4,66745.40091029851,-238302.7551598656
18.0,3501.0,721.0,2009.0,660.0,2.6576,65700.0,4,84702.7066812212,-230363.7031865092
18.0,1187.0,308.0,1343.0,277.0,1.875,51700.0,4,86483.98092964449,-228118.18941287417
25.0,1009.0,246.0,994.0,222.0,1.8462,55800.0,4,86497.83610688722,-229232.8607997112
17.0,1668.0,307.0,888.0,277.0,3.7794,96200.0,4,93804.61341390891,-238043.6667172215
17.0,2098.0,370.0,912.0,354.0,2.6544,112600.0,4,-35074.70361888734,-1742.2026776806451
33.0,2177.0,404.0,891.0,383.0,3.212,105200.0,4,-34203.46881083049,-1746.534689408727
19.0,2010.0,433.0,910.0,390.0,2.6696,121200.0,4,-35090.1773663247,-3971.034055500757
52.0,1056.0,274.0,584.0,255.0,2.1513,86700.0,4,-34207.751087766024,-3971.35283590341
